 # tau=  0.15000000596046448      a=   41.6666641     mu=   5373.1988111734390      logL=   1012538.3016410653     
         195  0.496204495       6.19999838    
         196  0.535016358       26.6000290    
         197  0.580773294      0.199999854    
         198  0.627569497       8.99999619    
         199  0.670155108       13.9999914    
         200  0.704989672       4.99999952    
         201  0.731277049       23.2000160    
         202  0.746189773       2.98023224E-08
         203  0.751797497       17.3999939    
         204  0.749366939       2.40000010    
         205  0.742411315       6.79999781    
         206  0.734744430       12.3999929    
         207  0.733279467       2.00000000    
         208  0.744262815       12.5999928    
         209  0.773379624       16.3999901    
         210  0.824923277       2.40000010    
         211  0.892042100       10.3999949    
         212  0.964148641       2.40000010    
         213   1.02477026       14.1999912    
         214   1.06545115       10.5999947    
         215   1.08272743       2.20000005    
         216   1.07609761      0.199999854    
         217   1.04848027       2.98023224E-08
         218   1.00488901      0.799999833    
         219  0.952623785       26.6000290    
         220  0.899203420       23.2000160    
         221  0.850602508       4.20000029    
         222  0.811680198       16.1999893    
         223  0.787417293       18.5999985    
         224  0.783738196      0.199999854    
         225  0.806375921       5.39999914    
         226  0.856033564       6.79999828    
         227  0.929879248      0.199999854    
         228   1.01548791       16.3999901    
         229   1.09953713       25.4000244    
         230   1.17175066       8.39999676    
         231   1.22267127      0.199999854    
         232   1.25033963       2.98023224E-08
         233   1.25053322      0.199999854    
         234   1.22742581       7.59999704    
         235   1.18608654       17.7999954    
         236   1.13216591       12.7999926    
         237   1.07181716       30.2000427    
         238   1.01117730       10.5999947    
         239  0.954960942       4.20000029    
         240  0.904764533       20.8000069    
         241  0.859937549       6.59999800    
         242  0.821732581       3.40000081    
         243  0.791390955      0.199999854    
         244  0.771271408       12.3999929    
         245  0.766271532      0.199999854    
         246  0.776475191       12.1999931    
         247  0.799876928       3.00000024    
         248  0.827202916       12.1999931    
         249  0.850658238       2.80000019    
         250  0.861160040       28.4000359    
         251  0.853240371       19.6000023    
         252  0.824510455      0.199999854    
         253  0.782515883       18.7999992    
         254  0.738495648      0.199999854    
         255  0.699732602       13.3999920    
         256  0.671092331       12.1999931    
         257  0.653913796       22.8000145    
         258  0.648940504       32.4000511    
         259  0.658138812       10.7999945    
         260  0.681064069      0.199999854    
         261  0.715156913       2.98023224E-08
         262  0.756698668       24.2000198    
         263  0.801575422       17.9999962    
         264  0.847195804       9.79999542    
         265  0.893061101       20.2000046    
         266  0.941954970       2.98023224E-08
         267  0.994794369       16.3999901    
         268   1.05645382       7.59999704    
         269   1.13137615       7.39999723    
         270   1.22321546       19.6000023    
         271   1.33406508       15.5999899    
         272   1.46378887       15.5999899    
         273   1.61053991       10.9999943    
         274   1.77042830       14.5999908    
         275   1.93604887      0.199999854    
         276   2.09855890      0.199999854    
         277   2.24148607      0.199999854    
         278   2.34647679       16.9999924    
         279   2.39748096       6.79999828    
         280   2.39451671       20.0000038    
         281   2.34919000      0.199999854    
         282   2.27191305      0.199999854    
         283   2.17289877       21.4000092    
         284   2.06341743       11.3999939    
         285   1.95653665       29.6000404    
         286   1.85958433       29.8000412    
         287   1.78079259      0.199999854    
         288   1.72905064       26.6000290    
         289   1.71279657       28.6000366    
         290   1.72055864      0.199999854    
         291   1.73433375       2.68220901E-07
         292   1.74136662       21.0000076    
         293   1.73564446       31.8000488    
         294   1.71382916       28.4000359    
         295   1.67587709      0.199999854    
         296   1.62438202       29.8000412    
         297   1.56610572      0.200000271    
         298   1.51694667       4.79999971    
         299   1.48302436       20.6000061    
         300   1.43906951       30.6000443    
         301   1.36192906      0.199999854    
         302   1.27141833       28.4000359    
         303   1.21516740       28.8000374    
         304   1.22128141      0.199999854    
         305   1.25648749      0.199999854    
         306   1.23381472      0.199999854    
         307   1.12702334       36.4000664    
         308   1.04655373      0.199999854    
         309   1.04383099       26.0000267    
         310   1.03280747      0.199999854    
         311  0.991657794      0.199999854    
         312  0.957592845      0.199999854    
         313  0.968412519       29.6000404    
         314   1.04343510      0.199999854    
         315   1.11392021      0.199999854    
         316   1.14438200       27.8000336    
         317   1.18292642      0.199999854    
         318   1.26929331       37.2000694    
         319   1.36344850      0.199999854    
         320   1.30807781      0.199999854    
         321   1.06680107       28.8000374    
         322  0.824846327      0.199999854    
         323  0.719970405       31.0000458    
         324  0.695130765      0.199999854    
         325  0.664969146      0.199999854    
         326  0.626122653       32.2000504    
         327  0.603466988       28.0000343    
         328  0.606077552      0.199999854    
         329  0.639012456      0.199999854    
         330  0.711393654       28.8000374    
         331  0.796354651       2.98023224E-08
         332  0.861700714       24.2000198    
         333  0.908650637      0.199999854    
         334  0.920316458       26.6000290    
         335  0.873765707       27.4000320    
         336  0.778444469      0.199999854    
         337  0.680155933       33.2000542    
         338  0.639696717       2.98023224E-08
         339  0.694535196      0.199999854    
         340  0.804166377       26.2000275    
         341  0.870698333       29.6000404    
         342  0.865575910       30.0000420    
         343  0.859047532      0.199999854    
         344  0.915666878       32.4000511    
         345  0.993090272       2.98023224E-08
         346  0.995840847       30.4000435    
         347  0.909359276       33.0000534    
         348  0.804610252       30.8000450    
         349  0.737377942       33.0000534    
         350  0.719825685      0.199999854    
         351  0.762537599       26.6000290    
         352  0.869407535       33.2000542    
         353  0.993712664       25.8000259    
         354   1.03899300      0.199999854    
         355  0.927468419      0.199999854    
         356  0.717339158       31.4000473    
         357  0.580118656      0.199999854    
         358  0.633336782       32.0000496    
         359  0.876390040      0.199999854    
         360   1.19319046       28.8000374    
         361   1.43117511       30.6000443    
         362   1.52462995       27.8000336    
         363   1.50372672      0.199999854    
         364   1.40043890      0.199999854    
         365   1.25962579      0.199999854    
         366   1.13361013      0.199999854    
         367   1.05065691       32.0000496    
         368   1.04065871       32.2000504    
         369   1.11415589      0.199999854    
         370   1.16192353       23.8000183    
         371   1.06670558      0.199999854    
         372  0.889390409      0.199999854    
         373  0.771138132       30.6000443    
         374  0.767422974       12.7999926    
         375  0.788332105      0.199999854    
         376  0.777963758       20.4000053    
         377  0.743830085       32.0000496    
         378  0.718294621       33.6000557    
         379  0.728609025      0.199999854    
         380  0.778597176       2.98023224E-08
         381  0.841054738       29.0000381    
         382  0.876708984       27.6000328    
         383  0.898172915       26.8000298    
         384  0.944802344      0.199999854    
         385   1.02054203       26.2000275    
         386   1.09244978      0.199999854    
         387   1.12911177       31.2000465    
         388   1.11769557       31.0000458    
         389   1.05941510       30.4000435    
         390  0.967587769      0.199999854    
         391  0.858718753      0.199999854    
         392  0.756926298       27.8000336    
         393  0.703172743       11.1999941    
         394  0.734134912       30.2000427    
         395  0.842476547       32.2000504    
         396  0.961680889      0.199999854    
         397   1.02641046       34.8000603    
         398   1.02742863       29.2000389    
         399   1.01879930       8.99999619    
         400   1.04145586      0.199999854    
         401   1.08277190      0.199999854    
         402   1.11257684      0.199999854    
         403   1.12352490       31.8000488    
         404   1.10728228       32.8000526    
         405   1.05035555      0.199999854    
         406  0.971441329      0.199999854    
         407  0.921480775       33.0000534    
         408  0.935789406       10.3999949    
         409   1.00042176      0.199999854    
         410   1.08027530      0.199999854    
         411   1.13423824       32.2000504    
         412   1.15843034       26.6000290    
         413   1.18473291      0.199999854    
         414   1.23536301       27.6000328    
         415   1.30492783      0.199999854    
         416   1.36376786       20.2000046    
         417   1.39936233       28.2000351    
         418   1.41687191      0.199999854    
         419   1.42138076       31.8000488    
         420   1.42076159      0.199999854    
         421   1.42035818       33.4000549    
         422   1.42035818       0.00000000    
